source_id,source_name,iso3_country,original_inventory_sector,start_time,end_time,source_type,capacity,capacity_factor,activity,co2_emissions_factor,ch4_emissions_factor,n2o_emissions_factor,co2_emissions,ch4_emissions,n2o_emissions,total_co2e_20yrgwp,created_date,modified_date,total_co2e_100yrgwp
25487386,Tamir Gol Mine,MNG,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,high,,,high,,,high,2023-10-10 00:00:00,2023-11-06 11:20:00,high
25487387,Tumurtolgoi Mine,MNG,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487388,Fderik Mine,MRT,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487389,Guelb Moghrein Mine,MRT,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,medium,,,medium,,,medium,2023-10-10 00:00:00,2023-11-06 11:20:00,medium
25487390,Kedia d'Idjill Mine,MRT,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487391,M'Haoudat Mine,MRT,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487392,Bukit Besi Mine,MYS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,medium,medium,,,medium,,,medium,2023-10-10 00:00:00,2023-11-06 11:20:00,medium
25487393,Bjornevatn Mine,NOR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,high,,,high,,,high,2023-10-10 00:00:00,2023-11-06 11:20:00,high
25487394,Apurimac Mine,PER,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,medium,low,,,low,,,low,2023-10-10 00:00:00,2023-11-06 11:20:00,low
25487395,Marcona Mine,PER,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,medium,low,,,low,,,low,2023-10-10 00:00:00,2023-11-06 11:20:00,low
25487396,Agata Mine,PHL,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,low,,,low,,,low,2023-10-10 00:00:00,2023-11-06 11:20:00,low
25487397,Cagdianao Mine,PHL,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,medium,medium,,,medium,,,medium,2023-10-10 00:00:00,2023-11-06 11:20:00,medium
25487398,Hinatuan Mine,PHL,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,medium,medium,,,medium,,,medium,2023-10-10 00:00:00,2023-11-06 11:20:00,medium
25487399,Rio Tuba Mine,PHL,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,medium,medium,,,medium,,,medium,2023-10-10 00:00:00,2023-11-06 11:20:00,medium
25487400,Taganito Mine,PHL,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,medium,medium,,,medium,,,medium,2023-10-10 00:00:00,2023-11-06 11:20:00,medium
25487401,Musan Mine,PRK,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487402,Oryong Mine,PRK,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,high,,,high,,,high,2023-10-10 00:00:00,2023-11-06 11:20:00,high
25487403,Unryul Mine,PRK,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487404,Cabeco da Mua Mine,PRT,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487405,Ghelari Mine,ROU,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,high,,,high,,,high,2023-10-10 00:00:00,2023-11-06 11:20:00,high
25487406,Iara Mine,ROU,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,high,,,high,,,high,2023-10-10 00:00:00,2023-11-06 11:20:00,high
25487407,Muncelu Mic Mine,ROU,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,high,,,high,,,high,2023-10-10 00:00:00,2023-11-06 11:20:00,high
25487408,Teliuc Mine,ROU,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,high,,,high,,,high,2023-10-10 00:00:00,2023-11-06 11:20:00,high
25487409,Abakanskoye Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,high,,,high,,,high,2023-10-10 00:00:00,2023-11-06 11:20:00,high
25487410,Aldanskoye Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487411,Bakal Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487412,Gubkin Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487413,Guryevsky Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,high,,,high,,,high,2023-10-10 00:00:00,2023-11-06 11:20:00,high
25487414,Irbinsky Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487415,Kachkanar-Gusevogorsk Complex,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,very low,,,very low,,,very low,2023-10-10 00:00:00,2023-11-06 11:20:00,very low
25487416,Karelsky Okatysh Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,very low,,,very low,,,very low,2023-10-10 00:00:00,2023-11-06 11:20:00,very low
25487417,Kazskaya Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487418,Kimkan-Sutara Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487419,Korshunov Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487420,Kostomuksha Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487421,Kuranakh Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487422,Lebedinsky Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,very low,,,very low,,,very low,2023-10-10 00:00:00,2023-11-06 11:20:00,very low
25487423,Lebyazhinskoye Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487424,Magnitogorsk Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487425,Malyi Kuibas Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487426,Mikhailovsky Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,medium,very low,,,very low,,,very low,2023-10-10 00:00:00,2023-11-06 11:20:00,very low
25487427,Olcon Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487428,Sakharinsky Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,high,,,high,,,high,2023-10-10 00:00:00,2023-11-06 11:20:00,high
25487429,Sheregesh Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487430,Stoilensky Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,very low,,,very low,,,very low,2023-10-10 00:00:00,2023-11-06 11:20:00,very low
25487431,Tashtagol Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487432,Tayezhnoye Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487433,Teisky Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,high,,,high,,,high,2023-10-10 00:00:00,2023-11-06 11:20:00,high
25487434,Temirtau Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,high,,,high,,,high,2023-10-10 00:00:00,2023-11-06 11:20:00,high
25487435,Vysokogorsky Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487436,Yakovlevsky Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487437,Yestyuninsky Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487438,Zheleznyi Mine,RUS,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487439,Fodikwan Mine,SDN,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,high,,,high,,,high,2023-10-10 00:00:00,2023-11-06 11:20:00,high
25487440,Marampa Mine,SLE,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487441,Tonkolili Mine,SLE,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487442,Dannemora Mine,SWE,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,high,,,high,,,high,2023-10-10 00:00:00,2023-11-06 11:20:00,high
25487443,Kaunisvaara Mine,SWE,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487444,Kiruna Mine,SWE,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,medium,,,medium,,,medium,2023-10-10 00:00:00,2023-11-06 11:20:00,medium
25487445,Malmberget Mine,SWE,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,medium,,,medium,,,medium,2023-10-10 00:00:00,2023-11-06 11:20:00,medium
25487446,Mertainen Mine,SWE,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,high,,,high,,,high,2023-10-10 00:00:00,2023-11-06 11:20:00,high
25487447,Pajala Mine,SWE,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487448,Svappavaara Mine,SWE,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,medium,,,medium,,,medium,2023-10-10 00:00:00,2023-11-06 11:20:00,medium
25487449,Ngwenya Mine,SWZ,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,high,,,high,,,high,2023-10-10 00:00:00,2023-11-06 11:20:00,high
25487450,Boukchiba Mine,TUN,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,high,,,high,,,high,2023-10-10 00:00:00,2023-11-06 11:20:00,high
25487451,Djerissa Mine,TUN,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487452,Douahria Mine,TUN,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487453,Hamima Mine,TUN,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487454,Maktaa El Haddid Mine,TUN,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,high,,,high,,,high,2023-10-10 00:00:00,2023-11-06 11:20:00,high
25487455,Tamera Mine,TUN,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487456,Attepe Mine,TUR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487457,Avnik Mine,TUR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487458,Bakirtepe Mine,TUR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487459,Cetinkaya Mine,TUR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,low,very low,,,very low,,,very low,2023-10-10 00:00:00,2023-11-06 11:20:00,very low
25487460,Dedeman Mine,TUR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487461,Divrigi A Mine,TUR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487462,Divrigi B Mine,TUR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487463,Dumluca Mine,TUR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487464,Elkondu Mine,TUR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,low,very low,,,very low,,,very low,2023-10-10 00:00:00,2023-11-06 11:20:00,very low
25487465,Gzaydn Mine,TUR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487466,Hasancelebi Mine,TUR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487467,Havadan Yoresi Mine,TUR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487468,Kesikkopru Mine,TUR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487469,Kucuk Egmir Mine,TUR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487470,Oreks Mine,TUR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487471,Otlukilise Mine,TUR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487472,Ozkoyuncu Mine,TUR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487473,Postalli Mine,TUR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487474,Purunsur Mine,TUR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487475,Samli Mine,TUR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,medium,very low,,,very low,,,very low,2023-10-10 00:00:00,2023-11-06 11:20:00,very low
25487476,Turnali Mine,TUR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487477,Uzunpinar Mine,TUR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487478,Annovskoye/Pervomayskoye Mine,UKR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487479,Belanovskoye Mine,UKR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487480,Frunze Mine,UKR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487481,Ingulets Mine,UKR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487482,Kryviy Rih Mine,UKR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,very low,,,very low,,,very low,2023-10-10 00:00:00,2023-11-06 11:20:00,very low
25487483,Kryvorizka Mine,UKR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487484,Pokrovska Mine,UKR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487485,Poltava Mine,UKR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487486,Ternovskaya Mine,UKR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487487,Yeristovskoye Mine,UKR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487488,Yuvileyna Mine,UKR,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487489,Columbia Steel Mine,USA,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,high,,,high,,,high,2023-10-10 00:00:00,2023-11-06 11:20:00,high
25487490,Comstock Mine,USA,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,high,,,high,,,high,2023-10-10 00:00:00,2023-11-06 11:20:00,high
25487491,Drake Mine,USA,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487492,Empire Mine,USA,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,high,,,high,,,high,2023-10-10 00:00:00,2023-11-06 11:20:00,high
25487493,Granite Mountain Mine,USA,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,high,,,high,,,high,2023-10-10 00:00:00,2023-11-06 11:20:00,high
25487494,Hibbing Taconite Mine,USA,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,medium,medium,,,medium,,,medium,2023-10-10 00:00:00,2023-11-06 11:20:00,medium
25487495,Hull-Rust-Mahoning Mine,USA,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487496,Keetac Mine,USA,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,medium,low,,,low,,,low,2023-10-10 00:00:00,2023-11-06 11:20:00,low
25487497,Lindsay Hill Mine,USA,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,high,,,high,,,high,2023-10-10 00:00:00,2023-11-06 11:20:00,high
25487498,Minntac Mine,USA,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,medium,low,,,low,,,low,2023-10-10 00:00:00,2023-11-06 11:20:00,low
25487499,Minorca Mine,USA,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,medium,medium,,,medium,,,medium,2023-10-10 00:00:00,2023-11-06 11:20:00,medium
25487500,Northshore Mine,USA,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,low,,,low,,,low,2023-10-10 00:00:00,2023-11-06 11:20:00,low
25487501,Pioche Mine,USA,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,high,,,high,,,high,2023-10-10 00:00:00,2023-11-06 11:20:00,high
25487502,Tilden Mine,USA,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,medium,low,,,low,,,low,2023-10-10 00:00:00,2023-11-06 11:20:00,low
25487503,United Taconite Mine,USA,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,medium,low,,,low,,,low,2023-10-10 00:00:00,2023-11-06 11:20:00,low
25487504,Quy Xa Mine,VNM,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487505,Thach Ke Mine,VNM,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,high,,,high,,,high,2023-10-10 00:00:00,2023-11-06 11:20:00,high
25487506,Beeshoek Mine,ZAF,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,medium,,,medium,,,medium,2023-10-10 00:00:00,2023-11-06 11:20:00,medium
25487507,Fairbreeze Mine,ZAF,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,low,low,,,low,,,low,2023-10-10 00:00:00,2023-11-06 11:20:00,low
25487508,Khumani Mine,ZAF,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,medium,,,medium,,,medium,2023-10-10 00:00:00,2023-11-06 11:20:00,medium
25487509,Kolomela Mine,ZAF,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,medium,,,medium,,,medium,2023-10-10 00:00:00,2023-11-06 11:20:00,medium
25487510,Mapochs Mine,ZAF,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,high,,,high,,,high,2023-10-10 00:00:00,2023-11-06 11:20:00,high
25487511,Namakwa Mine,ZAF,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,low,low,,,low,,,low,2023-10-10 00:00:00,2023-11-06 11:20:00,low
25487512,Palabora Mine,ZAF,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,medium,low,,,low,,,low,2023-10-10 00:00:00,2023-11-06 11:20:00,low
25487513,Rhovan Mine,ZAF,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487514,Richards Bay Mine,ZAF,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,low,low,,,low,,,low,2023-10-10 00:00:00,2023-11-06 11:20:00,low
25487515,Sishen Mine,ZAF,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,medium,,,medium,,,medium,2023-10-10 00:00:00,2023-11-06 11:20:00,medium
25487516,Thabazimbi Mine,ZAF,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,medium,,,medium,,,medium,2023-10-10 00:00:00,2023-11-06 11:20:00,medium
25487517,Tshipi Borwa Mine,ZAF,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,low,,,low,,,low,2023-10-10 00:00:00,2023-11-06 11:20:00,low
25487518,Vametco Mine,ZAF,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,,,,,,,,,2023-10-10 00:00:00,2023-11-06 11:20:00,
25487519,Buchwa Mine,ZWE,iron-mining,2022-01-01 00:00:00,2022-12-31 00:00:00,high,,,high,high,,,high,,,high,2023-10-10 00:00:00,2023-11-06 11:20:00,high
